ERF_ID,Source_ID,Rupture_ID,Source_Name,Source_Type,Mag,Prob,Grid_Spacing,Num_Rows,Num_Columns,Num_Points,Start_Lat,Start_Lon,Start_Depth,End_Lat,End_Lon,End_Depth
100,31,8,SISZ_Fault_31,,4.8,0.02035361859,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,9,SISZ_Fault_31,,4.9,0.01770980116,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,10,SISZ_Fault_31,,5,0.01592470486,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,11,SISZ_Fault_31,,5.1,0.01416514001,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,12,SISZ_Fault_31,,5.2,0.01273285374,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,13,SISZ_Fault_31,,5.3,0.01112855384,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,14,SISZ_Fault_31,,5.4,0.01004271636,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,15,SISZ_Fault_31,,5.5,0.009021174487,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,16,SISZ_Fault_31,,5.6,0.008131092702,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,17,SISZ_Fault_31,,5.7,0.007439428533,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,18,SISZ_Fault_31,,5.8,0.006862356102,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,19,SISZ_Fault_31,,5.9,0.006243446577,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,20,SISZ_Fault_31,,6,0.005754082208,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,21,SISZ_Fault_31,,6.1,0.005168770683,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,22,SISZ_Fault_31,,6.2,0.004485525141,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,23,SISZ_Fault_31,,6.3,0.003782755357,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,24,SISZ_Fault_31,,6.4,0.002909234544,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,25,SISZ_Fault_31,,6.5,0.00204763519,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,26,SISZ_Fault_31,,6.6,0.001084595567,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,27,SISZ_Fault_31,,6.7,0.0005942930157,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,28,SISZ_Fault_31,,6.8,0.0002101988255,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,29,SISZ_Fault_31,,6.9,1.66E-05,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,30,SISZ_Fault_31,,7,5.78E-06,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,31,SISZ_Fault_31,,7.1,2.12E-06,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,31,32,SISZ_Fault_31,,7.2,3.68E-07,0.2,60,170,10200,63.8227,-20.3008,0,64.1288,-20.2931,12.1
100,30,0,SISZ_Fault_30,,4,0.009916329328,0.2,59,169,9971,63.8238,-20.3261,0,64.1275,-20.3188,11.9
100,30,1,SISZ_Fault_30,,4.1,0.009217499143,0.2,59,169,9971,63.8238,-20.3261,0,64.1275,-20.3188,11.9
100,30,2,SISZ_Fault_30,,4.2,0.008823126663,0.2,59,169,9971,63.8238,-20.3261,0,64.1275,-20.3188,11.9
100,30,3,SISZ_Fault_30,,4.3,0.007829163737,0.2,59,169,9971,63.8238,-20.3261,0,64.1275,-20.3188,11.9
